Timestamp,ChargerID,CellID,ChargingStage,PackVoltage_V,CellVoltage_V,DemandVoltage_V,ChargeCurrent_A,DemandCurrent_A,SOC_%,MaxTemp_C,MinTemp_C,AvgTemp_C,AmbientTemp_C,InternalResistance_mOhm,StateOfHealth_%,VibrationLevel_mg,MoistureDetected,BMS_Status,ChargePower_kW,Pressure_kPa,TR_Probability,EventFlag,Notes
9/6/2025 16:53,CH5,CELL50,Handshake,343.94,4.341,344.9,23.3,22.44,59.88,37.15,33.21,35.653,21.88,9.74,96.45,46.3,False,OK,8.01,91.4,0.381,Watch,Normal operation
9/6/2025 16:54,CH2,CELL44,Recharge,375.14,4.686,374.77,18.75,19.23,31.89,31.08,28.64,29.584,23.09,4.13,93.22,15.95,False,OK,7.04,97.21,0.238,Watch,Normal operation
9/6/2025 16:55,CH4,CELL17,Recharge,392.61,4.921,394.07,81.48,80.7,53.76,64.6,62.68,63.1,34.54,13.88,85.37,15.46,False,OK,31.99,118.11,0.601,Warning,Rapid temp rise; High internal resistance
9/6/2025 16:56,CH6,CELL32,Bulk,336.21,4.25,336.29,90.54,89.75,55.47,65.75,64.52,64.247,33.54,11.95,81.35,36.17,False,Critical,30.44,107.01,0.568,Warning,Rapid temp rise; High internal resistance
9/6/2025 16:57,CH8,CELL25,Recharge,391.24,4.921,390.4,72.39,73.06,61.36,42.22,38.39,40.722,20.04,5.95,88.69,49.47,False,Critical,28.32,109.03,0.33,Watch,Normal operation
9/6/2025 16:58,CH5,CELL33,Bulk,351.5,4.399,351.94,64.9,65.71,78.86,51.71,49.58,50.207,31.55,6.57,93.98,14.3,True,Critical,22.81,91.08,0.59,Warning,Moisture detected
9/6/2025 16:59,CH5,CELL25,Recharge,312.39,3.952,310.72,64.26,64.49,23.78,49.21,47.65,47.713,34.16,1.64,99.83,8.27,False,OK,20.07,115.48,0.279,Watch,Normal operation
9/6/2025 17:00,CH5,CELL7,Bulk,332.02,4.152,331.48,52.83,53.37,80.04,49.68,48.61,48.179,28.82,8.32,94.37,9.42,False,Warning,17.54,94.24,0.415,Watch,Normal operation
9/6/2025 17:01,CH10,CELL33,Recharge,363.64,4.526,365.42,70.69,70.69,46.29,36.56,32.87,35.062,20.73,3.18,91.63,17.11,False,OK,25.7,116.37,0.246,Watch,Normal operation
9/6/2025 17:02,CH2,CELL39,Handshake,306.96,3.808,306.02,101.27,100.29,40.22,46.11,43.29,44.608,22.48,5.34,88.97,34.18,False,Warning,31.09,96.58,0.337,Watch,Normal operation
9/6/2025 17:03,CH4,CELL14,Handshake,319.35,3.95,320.13,68.01,67.59,73.36,38.8,36.94,37.3,24.52,2.16,82.24,36.78,False,OK,21.72,107.94,0.237,Watch,Normal operation
9/6/2025 17:04,CH1,CELL12,End_Of_Charge,349.19,4.403,350.51,60.22,59.47,19.79,43.56,40.69,42.06,29.13,4.42,99.1,42.42,False,OK,21.03,91.22,0.306,Watch,Normal operation
9/6/2025 17:05,CH5,CELL17,Bulk,323.51,4.063,321.98,17.35,16.91,92.24,45.43,42.27,43.932,32.38,7.75,83.2,32.84,False,OK,5.61,90.18,0.382,Watch,Normal operation
9/6/2025 17:06,CH2,CELL40,Bulk,322.1,4.017,322.29,72.83,73.16,14.92,53.45,50.93,51.948,34.09,4.15,81.43,7.8,False,OK,23.46,97.98,0.35,Watch,Normal operation
9/6/2025 17:07,CH4,CELL31,Bulk,313.66,3.901,311.79,55.05,54.28,58.47,55.88,52.38,54.384,32.98,9.32,90.35,30.95,True,Warning,17.27,105.78,0.666,Warning,Moisture detected
9/6/2025 17:08,CH9,CELL12,Parameter_Config,379.0,4.756,378.15,3.11,3.26,28.91,31.08,27.22,29.58,20.26,6.74,96.31,42.5,True,Warning,1.18,94.01,0.49,Watch,Moisture detected
9/6/2025 17:09,CH5,CELL4,Recharge,373.26,4.699,372.11,54.75,54.69,98.66,59.33,56.55,57.829,30.31,14.5,93.81,46.9,False,Critical,20.44,96.48,0.587,Warning,High internal resistance
9/6/2025 17:10,CH1,CELL10,Handshake,373.77,4.722,373.14,35.12,34.61,77.41,48.58,45.14,47.081,32.63,6.75,81.69,21.51,False,Warning,13.13,99.35,0.378,Watch,Normal operation
9/6/2025 17:11,CH8,CELL21,End_Of_Charge,342.02,4.232,341.71,75.34,75.67,47.02,51.11,47.14,49.606,25.1,11.23,87.3,31.99,False,OK,25.77,105.94,0.48,Watch,High internal resistance
9/6/2025 17:12,CH7,CELL9,Parameter_Config,326.74,4.125,326.12,21.49,21.94,32.22,44.37,41.04,42.874,29.08,8.33,82.66,39.03,True,OK,7.02,116.84,0.588,Warning,Moisture detected
9/6/2025 17:13,CH7,CELL5,Bulk,313.88,3.908,313.92,99.48,100.2,2.49,42.83,41.31,41.33,22.32,1.79,92.72,36.24,False,Critical,31.22,91.78,0.25,Watch,Normal operation
9/6/2025 17:14,CH4,CELL6,End_Of_Charge,341.92,4.267,343.29,82.26,82.45,74.37,42.44,40.22,40.941,22.62,4.97,91.6,48.98,False,OK,28.13,101.01,0.312,Watch,Normal operation
9/6/2025 17:15,CH8,CELL4,Bulk,373.45,4.668,371.87,21.27,21.31,26.65,50.0,47.79,48.504,30.58,10.39,88.75,33.92,False,Critical,7.94,98.38,0.458,Watch,High internal resistance
9/6/2025 17:16,CH4,CELL49,Recharge,305.67,3.853,306.58,78.1,78.69,52.06,47.76,44.22,46.257,27.77,4.7,93.16,23.0,True,Critical,23.87,91.76,0.533,Warning,Moisture detected
9/6/2025 17:17,CH2,CELL48,Parameter_Config,357.86,4.466,359.76,61.06,61.65,99.78,50.94,47.79,49.44,29.89,6.16,82.53,45.81,False,Warning,21.85,115.45,0.378,Watch,Normal operation
9/6/2025 17:18,CH1,CELL40,End_Of_Charge,352.15,4.389,352.35,113.97,114.72,38.98,55.69,51.91,54.186,31.74,3.25,98.42,42.08,False,Critical,40.13,90.05,0.343,Watch,Normal operation
9/6/2025 17:19,CH7,CELL49,Bulk,378.68,4.764,377.0,69.75,70.04,45.72,55.68,54.08,54.179,33.88,5.51,98.16,36.48,False,Critical,26.41,95.65,0.389,Watch,Normal operation
9/6/2025 17:20,CH3,CELL34,Bulk,340.54,4.281,341.73,50.14,49.8,59.39,57.15,55.76,55.647,32.44,11.13,92.36,46.97,False,OK,17.07,117.84,0.508,Warning,High internal resistance
9/6/2025 17:21,CH2,CELL5,Bulk,388.76,4.823,389.95,8.88,9.76,11.01,42.34,39.27,40.837,26.16,10.46,89.09,1.32,False,OK,3.45,106.16,0.421,Watch,High internal resistance
9/6/2025 17:22,CH4,CELL31,Bulk,364.17,4.527,363.64,21.02,21.86,43.43,44.9,41.7,43.397,27.6,10.9,91.25,21.74,False,OK,7.66,94.62,0.443,Watch,High internal resistance
9/6/2025 17:23,CH3,CELL10,End_Of_Charge,375.88,4.687,375.13,44.26,44.23,88.9,43.7,41.79,42.199,23.23,9.14,83.97,13.28,False,Warning,16.64,112.13,0.401,Watch,Normal operation
9/6/2025 17:24,CH4,CELL50,Parameter_Config,388.17,4.862,387.54,57.25,56.94,99.25,50.76,47.64,49.264,25.45,10.84,93.14,42.54,False,Warning,22.22,109.0,0.471,Watch,High internal resistance
9/6/2025 17:25,CH10,CELL5,Parameter_Config,375.21,4.657,377.03,99.02,98.49,59.36,48.1,46.45,46.603,21.7,8.29,91.24,45.46,True,Critical,37.15,112.37,0.606,Warning,Moisture detected
9/6/2025 17:26,CH10,CELL5,Bulk,347.1,4.294,348.19,90.03,90.71,40.88,44.37,41.94,42.866,21.6,7.72,87.9,1.53,False,OK,31.25,112.27,0.376,Watch,Normal operation
9/6/2025 17:27,CH10,CELL5,Bulk,319.58,3.952,318.07,2.19,1.7,92.77,31.82,30.51,30.317,28.18,1.04,95.5,25.08,True,Warning,0.7,92.27,0.38,Watch,Moisture detected
9/6/2025 17:28,CH6,CELL5,Bulk,376.34,4.656,377.22,58.93,58.49,92.5,39.38,36.52,37.883,20.05,6.27,98.47,13.49,False,Critical,22.18,94.13,0.322,Watch,Normal operation
9/6/2025 17:29,CH8,CELL7,End_Of_Charge,365.09,4.607,366.27,90.4,90.94,7.11,54.71,53.1,53.208,27.91,7.37,85.48,13.62,False,Critical,33.01,115.91,0.421,Watch,Normal operation
9/6/2025 17:30,CH10,CELL34,Handshake,384.44,4.819,386.22,25.7,24.82,20.44,45.36,43.6,43.861,29.82,9.54,93.9,11.55,False,OK,9.88,93.36,0.418,Watch,Normal operation
9/6/2025 17:31,CH10,CELL24,Handshake,310.52,3.866,309.28,36.52,37.18,0.2,37.2,35.27,35.701,22.87,6.37,88.66,49.92,False,Critical,11.34,108.58,0.313,Watch,Normal operation
9/6/2025 17:32,CH6,CELL7,Bulk,319.98,3.988,318.81,106.05,106.59,21.86,52.16,49.84,50.662,21.77,11.8,82.21,16.59,False,OK,33.93,116.21,0.497,Watch,High internal resistance
9/6/2025 17:33,CH10,CELL39,End_Of_Charge,351.62,4.381,350.84,118.31,117.32,23.75,51.7,47.73,50.197,26.93,4.98,99.38,22.56,False,OK,41.6,105.93,0.358,Watch,Normal operation
9/6/2025 17:34,CH9,CELL23,Handshake,322.86,3.99,324.37,80.27,79.42,50.16,52.09,49.73,50.59,24.93,10.52,88.18,19.17,False,OK,25.92,99.81,0.471,Watch,High internal resistance
9/6/2025 17:35,CH1,CELL32,Bulk,337.59,4.172,335.62,37.05,36.21,46.44,46.03,44.9,44.528,22.67,10.93,83.65,11.0,False,Warning,12.51,116.59,0.449,Watch,High internal resistance
9/6/2025 17:36,CH5,CELL48,Parameter_Config,337.77,4.265,336.41,63.17,64.02,37.44,46.8,43.99,45.302,24.53,8.86,94.65,19.11,False,OK,21.34,109.73,0.411,Watch,Normal operation
9/6/2025 17:37,CH2,CELL20,Handshake,372.68,4.641,374.21,113.74,114.3,75.39,40.69,37.73,39.188,20.98,1.04,82.66,45.32,False,Warning,42.39,94.66,0.224,Watch,Normal operation
9/6/2025 17:38,CH1,CELL38,Parameter_Config,372.78,4.67,372.84,9.12,8.6,80.86,36.3,34.32,34.796,26.08,5.39,98.33,48.22,True,Critical,3.4,90.48,0.489,Watch,Moisture detected
9/6/2025 17:39,CH3,CELL17,Handshake,382.05,4.742,381.33,50.61,50.48,78.38,56.56,53.05,55.063,29.25,14.35,98.2,19.38,True,Warning,19.34,117.86,0.77,Alarm,High internal resistance; Moisture detected
9/6/2025 17:40,CH10,CELL15,Bulk,354.06,4.446,353.77,111.13,111.64,44.42,62.91,61.49,61.407,28.28,12.89,90.79,23.06,False,OK,39.35,116.88,0.572,Warning,Rapid temp rise; High internal resistance
9/6/2025 17:41,CH8,CELL43,Recharge,359.26,4.514,359.1,96.79,96.72,26.51,59.14,57.28,57.641,32.25,8.38,85.42,48.59,False,Warning,34.77,114.69,0.463,Watch,Normal operation
9/6/2025 17:42,CH7,CELL49,End_Of_Charge,369.4,4.609,368.68,11.09,10.58,8.24,50.26,47.5,48.76,25.83,14.94,94.15,40.14,False,OK,4.1,99.49,0.55,Warning,High internal resistance
9/6/2025 17:43,CH10,CELL20,Handshake,322.46,4.012,323.49,75.98,76.55,60.19,55.3,53.66,53.803,29.51,11.69,84.76,22.13,False,Critical,24.5,91.06,0.51,Warning,High internal resistance
9/6/2025 17:44,CH8,CELL1,End_Of_Charge,379.54,4.754,380.14,119.75,119.6,28.9,61.66,57.69,60.161,29.51,11.42,94.06,5.87,False,OK,45.45,105.76,0.537,Warning,Rapid temp rise; High internal resistance
9/6/2025 17:45,CH5,CELL48,Parameter_Config,331.92,4.176,331.41,123.04,122.13,29.73,45.43,41.92,43.926,21.33,2.3,95.32,17.67,False,OK,40.84,115.87,0.273,Watch,Normal operation
9/6/2025 17:46,CH9,CELL18,Recharge,316.52,3.918,315.18,46.91,46.7,78.19,42.83,39.78,41.33,32.23,1.26,81.83,42.93,True,Critical,14.85,107.78,0.439,Watch,Moisture detected
9/6/2025 17:47,CH2,CELL49,Handshake,322.31,4.058,320.68,46.63,47.33,46.71,58.57,57.27,57.066,34.39,11.74,85.73,40.47,True,Critical,15.03,104.68,0.728,Warning,High internal resistance; Moisture detected
9/6/2025 17:48,CH4,CELL27,Parameter_Config,399.02,4.994,397.73,16.64,16.06,58.08,54.81,52.92,53.31,33.15,13.41,93.26,20.4,True,Warning,6.64,113.41,0.742,Warning,High internal resistance; Moisture detected
9/6/2025 17:49,CH10,CELL36,End_Of_Charge,333.88,4.151,333.1,2.27,2.94,54.46,47.58,46.39,46.084,34.22,6.88,97.44,17.24,False,OK,0.76,112.86,0.376,Watch,Normal operation
9/6/2025 17:50,CH4,CELL9,Recharge,312.7,3.885,312.46,104.5,105.3,58.85,47.57,44.14,46.07,20.43,8.02,91.67,13.94,False,OK,32.68,114.37,0.398,Watch,Normal operation
9/6/2025 17:51,CH9,CELL34,Parameter_Config,328.82,4.137,330.14,77.17,78.17,20.05,44.85,43.75,43.347,20.46,7.22,88.23,15.69,True,Warning,25.38,96.15,0.569,Warning,Moisture detected
9/6/2025 17:52,CH3,CELL20,Parameter_Config,364.34,4.555,364.57,99.86,99.39,33.19,52.24,51.11,50.736,20.47,10.85,89.9,22.09,False,Critical,36.38,110.75,0.478,Watch,High internal resistance
9/6/2025 17:53,CH2,CELL17,Parameter_Config,355.52,4.424,356.58,29.38,29.78,85.34,33.35,29.64,31.852,24.71,2.11,84.99,22.43,False,Warning,10.45,102.92,0.209,Watch,Normal operation
9/6/2025 17:54,CH10,CELL30,End_Of_Charge,366.62,4.577,368.08,86.11,86.73,1.3,39.98,36.62,38.479,22.02,1.88,91.88,0.94,True,Warning,31.57,109.14,0.438,Watch,Moisture detected
9/6/2025 17:55,CH2,CELL50,Bulk,339.8,4.279,340.99,52.32,52.65,22.36,49.64,47.75,48.139,26.07,13.02,97.43,37.02,False,Critical,17.78,118.89,0.509,Warning,High internal resistance
9/6/2025 17:56,CH7,CELL11,Bulk,338.23,4.183,336.87,9.52,9.98,77.22,37.75,35.9,36.251,21.55,9.24,99.58,22.85,False,OK,3.22,102.7,0.374,Watch,Normal operation
9/6/2025 17:57,CH5,CELL30,Recharge,361.77,4.559,361.12,15.06,15.85,15.79,47.95,46.78,46.445,31.99,9.25,83.83,28.0,False,OK,5.45,118.71,0.425,Watch,Normal operation
9/6/2025 17:58,CH5,CELL4,Handshake,321.61,4.002,321.42,102.4,103.33,41.41,60.79,59.59,59.291,31.68,11.01,82.02,33.89,False,Critical,32.93,95.91,0.524,Warning,Rapid temp rise; High internal resistance
9/6/2025 17:59,CH1,CELL47,Bulk,390.33,4.901,390.78,122.28,122.08,78.52,60.51,57.37,59.01,22.58,12.85,93.32,28.19,False,Warning,47.73,105.13,0.56,Warning,Rapid temp rise; High internal resistance
9/6/2025 18:00,CH1,CELL48,Bulk,329.82,4.14,331.2,123.81,124.38,80.35,63.12,60.05,61.619,31.87,9.84,87.91,26.17,False,Critical,40.83,96.21,0.512,Warning,Rapid temp rise
9/6/2025 18:01,CH1,CELL43,End_Of_Charge,354.9,4.454,353.86,85.91,86.46,88.52,48.42,45.68,46.918,20.01,9.74,85.95,46.26,False,OK,30.49,92.26,0.437,Watch,Normal operation
9/6/2025 18:02,CH1,CELL49,Recharge,302.69,3.794,301.9,43.72,43.5,61.24,42.78,39.98,41.281,26.48,7.07,85.42,2.25,False,Warning,13.23,90.43,0.355,Watch,Normal operation
9/6/2025 18:03,CH10,CELL16,Recharge,384.5,4.816,385.8,10.96,11.84,96.0,40.04,36.91,38.54,26.12,8.11,82.83,35.67,False,Critical,4.21,112.69,0.362,Watch,Normal operation
9/6/2025 18:04,CH5,CELL14,Handshake,303.48,3.809,304.86,1.68,1.79,77.13,43.72,41.82,42.216,24.23,13.79,85.64,43.3,False,OK,0.51,93.58,0.494,Watch,High internal resistance
9/6/2025 18:05,CH7,CELL15,End_Of_Charge,324.4,4.089,325.06,70.48,69.55,15.65,54.41,52.41,52.912,30.99,9.45,93.93,18.65,False,Critical,22.86,100.87,0.461,Watch,Normal operation
9/6/2025 18:06,CH10,CELL26,End_Of_Charge,322.4,4.007,321.06,114.2,113.26,25.45,62.81,59.98,61.315,29.57,11.42,92.66,39.12,False,Warning,36.82,111.24,0.543,Warning,Rapid temp rise; High internal resistance
9/6/2025 18:07,CH7,CELL22,Recharge,355.89,4.426,354.0,57.36,57.22,40.08,49.37,47.27,47.87,21.39,12.54,83.61,49.64,False,Warning,20.41,97.82,0.498,Watch,High internal resistance
9/6/2025 18:08,CH4,CELL19,Handshake,315.36,3.894,314.02,83.69,84.53,8.79,53.17,51.72,51.675,32.89,4.05,92.82,46.6,True,OK,26.39,113.72,0.547,Warning,Moisture detected
9/6/2025 18:09,CH2,CELL20,End_Of_Charge,346.01,4.278,345.3,84.8,84.89,91.87,58.86,57.13,57.364,31.64,8.32,86.37,28.22,False,Warning,29.34,106.54,0.461,Watch,Normal operation
9/6/2025 18:10,CH7,CELL17,Parameter_Config,309.39,3.867,308.78,3.35,3.05,43.37,30.56,28.45,29.06,20.91,4.0,87.28,25.34,False,OK,1.04,118.65,0.233,Watch,Normal operation
9/6/2025 18:11,CH7,CELL31,Bulk,377.91,4.734,376.8,8.98,9.58,27.04,42.22,40.92,40.717,31.59,7.13,92.96,30.71,False,OK,3.39,98.72,0.354,Watch,Normal operation
9/6/2025 18:12,CH7,CELL15,Recharge,318.0,3.949,318.26,11.22,10.25,35.36,42.79,40.14,41.291,26.51,11.48,90.72,12.35,False,OK,3.57,96.74,0.444,Watch,High internal resistance
9/6/2025 18:13,CH7,CELL14,Parameter_Config,322.06,4.048,323.23,124.34,124.96,9.07,56.86,53.55,55.359,20.77,13.53,93.32,39.46,True,Warning,40.04,115.39,0.755,Alarm,High internal resistance; Moisture detected
9/6/2025 18:14,CH4,CELL35,Handshake,323.26,4.07,321.88,31.99,31.16,20.01,50.56,49.05,49.057,27.25,13.66,93.47,37.77,False,Warning,10.34,115.26,0.526,Warning,High internal resistance
9/6/2025 18:15,CH6,CELL38,Recharge,365.14,4.521,364.76,49.14,49.75,52.83,50.57,48.35,49.065,25.33,12.81,98.55,4.98,False,Critical,17.94,114.0,0.509,Warning,High internal resistance
9/6/2025 18:16,CH8,CELL5,Parameter_Config,305.34,3.856,304.49,120.6,120.51,26.93,46.23,44.11,44.732,25.4,1.32,97.52,18.38,True,Warning,36.82,115.93,0.458,Watch,Moisture detected
9/6/2025 18:17,CH8,CELL40,Bulk,306.67,3.854,307.97,68.87,68.43,86.02,52.21,48.92,50.712,34.02,3.87,84.67,22.55,False,OK,21.12,98.79,0.338,Watch,Normal operation
9/6/2025 18:18,CH10,CELL29,Handshake,309.78,3.846,309.11,21.53,22.23,14.93,52.63,48.85,51.131,31.03,12.26,86.82,10.58,False,Warning,6.67,100.07,0.508,Warning,High internal resistance
9/6/2025 18:19,CH1,CELL18,Handshake,397.64,5.013,397.42,124.51,124.61,71.85,65.01,63.39,63.512,28.15,11.55,99.85,32.15,False,Warning,49.51,105.44,0.556,Warning,Rapid temp rise; High internal resistance
9/6/2025 18:20,CH4,CELL17,Recharge,395.87,4.939,395.63,97.31,97.16,45.7,43.8,42.27,42.302,25.98,2.53,80.95,32.78,False,OK,38.52,113.87,0.27,Watch,Normal operation
9/6/2025 18:21,CH6,CELL1,Bulk,316.4,3.918,315.59,11.76,11.16,95.46,42.64,39.27,41.14,32.61,4.09,89.62,5.45,False,Warning,3.72,105.79,0.295,Watch,Normal operation
9/6/2025 18:22,CH10,CELL31,Recharge,396.22,4.918,396.47,36.16,36.63,51.73,41.09,39.9,39.59,24.97,5.9,92.25,2.56,False,Critical,14.33,92.69,0.324,Watch,Normal operation
9/6/2025 18:23,CH10,CELL47,Parameter_Config,354.59,4.444,355.34,31.81,32.47,87.22,33.18,30.35,31.676,23.41,1.28,87.58,5.73,True,Critical,11.28,116.06,0.391,Watch,Moisture detected
9/6/2025 18:24,CH4,CELL40,Bulk,332.34,4.19,332.02,2.04,1.28,64.62,41.43,39.76,39.929,33.89,3.04,84.27,41.32,False,Warning,0.68,116.63,0.268,Watch,Normal operation
9/6/2025 18:25,CH5,CELL9,End_Of_Charge,379.17,4.722,380.6,116.43,115.88,76.34,59.64,57.26,58.143,33.71,3.88,93.75,36.99,False,OK,44.15,97.43,0.376,Watch,Normal operation
9/6/2025 18:26,CH7,CELL42,Recharge,315.51,3.965,314.5,14.6,14.5,60.79,43.13,40.64,41.634,27.73,9.06,88.71,30.67,True,Warning,4.61,93.05,0.597,Warning,Moisture detected
9/6/2025 18:27,CH3,CELL2,Handshake,392.93,4.958,393.03,70.28,70.5,80.9,63.96,62.22,62.455,32.86,13.42,92.17,45.99,True,Warning,27.62,111.0,0.788,Alarm,Rapid temp rise; High internal resistance; Moisture detected
9/6/2025 18:28,CH1,CELL50,Recharge,360.02,4.52,358.74,11.61,11.98,92.27,40.21,38.1,38.711,25.19,9.25,93.07,31.14,False,OK,4.18,115.66,0.386,Watch,Normal operation
9/6/2025 18:29,CH6,CELL6,Recharge,349.47,4.363,349.86,73.69,74.04,72.79,36.76,34.9,35.259,23.28,1.79,81.85,17.71,False,Critical,25.75,112.37,0.22,Watch,Normal operation
9/6/2025 18:30,CH2,CELL34,Handshake,329.49,4.141,328.97,31.38,30.52,74.39,47.73,46.15,46.226,26.3,12.65,93.42,25.42,False,OK,10.34,118.64,0.492,Watch,High internal resistance
9/6/2025 18:31,CH6,CELL23,End_Of_Charge,317.45,3.928,316.12,8.3,8.03,75.51,47.03,44.42,45.53,26.24,12.51,91.22,13.25,False,OK,2.64,103.86,0.485,Watch,High internal resistance
9/6/2025 18:32,CH8,CELL49,End_Of_Charge,389.61,4.862,390.24,116.34,115.55,87.72,57.7,55.61,56.196,34.19,1.72,96.92,4.81,False,Critical,45.33,104.35,0.323,Watch,Normal operation
9/6/2025 18:33,CH6,CELL39,Handshake,391.41,4.912,389.71,1.6,1.06,53.23,32.95,31.36,31.454,22.06,6.06,81.88,47.98,False,Critical,0.63,92.99,0.286,Watch,Normal operation
9/6/2025 18:34,CH8,CELL45,Recharge,364.72,4.543,365.77,16.66,17.11,82.05,54.55,52.63,53.053,31.96,14.61,93.54,36.16,False,Critical,6.08,110.01,0.565,Warning,High internal resistance
9/6/2025 18:35,CH4,CELL6,Handshake,361.93,4.488,362.08,25.51,25.58,58.89,46.2,44.58,44.699,27.7,9.89,89.38,12.93,False,Critical,9.23,110.36,0.429,Watch,Normal operation
9/6/2025 18:36,CH10,CELL2,Recharge,397.57,4.943,396.36,86.63,86.44,2.73,65.58,62.71,64.082,33.32,14.24,85.13,43.38,False,Critical,34.44,109.26,0.613,Warning,Rapid temp rise; High internal resistance
9/6/2025 18:37,CH2,CELL42,Handshake,314.87,3.973,313.29,114.05,114.06,13.37,51.43,49.04,49.93,22.76,9.24,89.97,33.67,False,OK,35.91,104.56,0.442,Watch,Normal operation
9/6/2025 18:38,CH3,CELL21,Recharge,345.2,4.272,343.58,24.52,23.87,68.41,37.22,33.94,35.721,24.75,6.23,94.85,45.76,False,Critical,8.46,119.44,0.311,Watch,Normal operation
9/6/2025 18:39,CH5,CELL37,Recharge,345.47,4.325,343.77,104.84,104.23,59.25,58.8,57.08,57.303,28.56,10.71,93.13,38.44,False,Warning,36.22,106.14,0.508,Warning,High internal resistance
9/6/2025 18:40,CH1,CELL7,Recharge,342.75,4.331,341.3,48.59,48.51,95.04,34.12,31.82,32.616,21.72,4.08,91.07,44.56,False,Warning,16.66,109.45,0.252,Watch,Normal operation
9/6/2025 18:41,CH7,CELL50,Handshake,363.61,4.502,364.67,109.96,110.15,64.91,61.49,58.75,59.988,34.66,7.34,81.31,19.5,False,OK,39.98,93.87,0.454,Watch,Rapid temp rise
9/6/2025 18:42,CH7,CELL43,Parameter_Config,305.45,3.806,304.99,25.52,24.58,86.85,49.82,46.94,48.319,33.39,7.59,81.0,49.34,False,Critical,7.8,106.83,0.401,Watch,Normal operation
9/6/2025 18:43,CH4,CELL17,Recharge,320.77,3.987,319.2,32.21,31.72,87.03,38.33,36.43,36.826,24.89,5.7,94.8,48.07,False,OK,10.33,94.44,0.306,Watch,Normal operation
9/6/2025 18:44,CH7,CELL17,Bulk,341.17,4.248,340.24,54.15,54.94,7.78,43.77,40.8,42.269,23.35,6.56,96.48,15.92,False,OK,18.48,109.0,0.35,Watch,Normal operation
9/6/2025 18:45,CH5,CELL15,Handshake,388.34,4.828,386.81,88.87,89.37,77.6,47.43,44.32,45.934,24.42,5.71,95.16,18.36,False,Critical,34.51,103.99,0.351,Watch,Normal operation
9/6/2025 18:46,CH7,CELL5,Recharge,350.95,4.389,350.95,0.33,-0.32,34.28,48.26,46.12,46.762,28.89,13.27,87.21,21.17,False,Critical,0.11,92.8,0.507,Warning,High internal resistance
9/6/2025 18:47,CH10,CELL13,Handshake,387.66,4.835,388.83,9.3,9.95,94.9,29.75,26.56,28.249,20.63,4.82,82.35,7.29,True,Critical,3.6,108.07,0.445,Watch,Moisture detected
9/6/2025 18:48,CH4,CELL33,End_Of_Charge,386.79,4.833,385.6,109.09,110.05,35.31,56.49,53.13,54.989,27.73,8.46,86.59,41.05,False,Critical,42.19,98.21,0.452,Watch,Normal operation
9/6/2025 18:49,CH2,CELL18,Recharge,349.24,4.41,351.06,31.19,30.63,31.25,39.23,37.19,37.732,26.59,3.84,93.05,16.27,False,Critical,10.89,95.45,0.273,Watch,Normal operation
9/6/2025 18:50,CH8,CELL8,End_Of_Charge,350.8,4.386,352.69,83.85,84.13,97.85,52.03,48.54,50.532,33.51,3.56,86.43,43.73,False,Critical,29.41,105.06,0.331,Watch,Normal operation
9/6/2025 18:51,CH9,CELL23,Bulk,399.83,5.02,401.72,97.58,97.67,69.12,50.1,48.63,48.601,20.06,11.65,88.22,43.76,False,Warning,39.02,108.34,0.483,Watch,High internal resistance
9/6/2025 18:52,CH2,CELL10,Handshake,336.73,4.227,338.17,82.4,81.83,2.84,53.97,50.55,52.47,32.99,4.9,91.19,15.66,False,Critical,27.75,110.09,0.368,Watch,Normal operation
9/6/2025 18:53,CH6,CELL37,Handshake,335.27,4.145,333.95,107.61,106.94,14.74,46.05,43.21,44.551,21.42,4.62,95.28,31.63,False,Warning,36.08,94.34,0.323,Watch,Normal operation
9/6/2025 18:54,CH3,CELL32,Recharge,361.36,4.482,361.32,122.11,122.68,90.73,60.71,56.92,59.214,32.17,4.75,92.85,45.13,False,Critical,44.13,98.91,0.399,Watch,Rapid temp rise
9/6/2025 18:55,CH3,CELL23,Parameter_Config,312.36,3.939,313.17,52.35,52.68,34.81,44.99,41.69,43.488,23.16,7.93,92.3,19.22,False,Warning,16.35,118.52,0.383,Watch,Normal operation
9/6/2025 18:56,CH5,CELL33,Handshake,351.3,4.399,352.15,95.48,95.64,13.69,50.66,48.82,49.159,30.27,2.42,88.09,5.18,True,OK,33.54,114.31,0.502,Warning,Moisture detected
9/6/2025 18:57,CH10,CELL4,Recharge,383.55,4.767,382.73,67.96,67.57,40.94,53.01,49.7,51.508,25.45,13.59,88.38,34.22,False,OK,26.07,93.68,0.537,Warning,High internal resistance
9/6/2025 18:58,CH1,CELL35,Recharge,377.48,4.708,377.74,63.35,62.6,49.36,40.66,38.64,39.165,20.55,5.26,94.34,34.74,False,OK,23.91,114.9,0.309,Watch,Normal operation
9/6/2025 18:59,CH9,CELL23,Recharge,398.59,4.99,399.2,78.27,77.53,67.11,63.74,61.64,62.238,34.93,10.52,91.2,47.15,False,OK,31.2,112.7,0.529,Warning,Rapid temp rise; High internal resistance
9/6/2025 19:00,CH4,CELL8,End_Of_Charge,320.44,4.037,321.8,120.11,119.68,13.57,58.7,56.31,57.203,28.56,7.41,91.68,47.09,False,Warning,38.49,106.05,0.442,Watch,Normal operation
